"","koi_disposition","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_time0bk","koi_duration","ra","dec"
"1969","FALSE POSITIVE",0,1,1,1,15.03946326,144.137461,5.1008,294.73282,40.150341
"1970","CANDIDATE",0,0,0,0,10.44087398,137.97113,3.743,295.164,39.201408
"1971","CANDIDATE",0,0,0,0,39.7557642,150.60745,1.958,292.37979,47.644611
"1972","CANDIDATE",0,0,0,0,10.27127527,135.17631,3.029,292.37979,47.644611
"1973","CONFIRMED",0,0,0,0,12.5722897,143.0663,4.765,287.85699,40.54718
"1974","CONFIRMED",0,0,0,0,40.8366307,152.87346,4.956,295.10242,40.572392
"1975","FALSE POSITIVE",0,0,1,1,11.7761073,142.70558,2.829,294.1239,48.348999
"1976","FALSE POSITIVE",1,0,0,0,29.7123181,151.5603,70.3707,295.14294,49.993069
"1977","CANDIDATE",0,0,0,0,20.6180348,145.51232,3.267,285.57434,49.962269
"1978","CONFIRMED",0,0,0,0,19.9401211,142.34849,4.283,286.15015,37.411369
"1979","CONFIRMED",0,0,0,0,22.2420032,144.72364,7.532,289.03302,40.086891
"1980","CANDIDATE",0,0,0,0,3.88148385,135.12314,2.679,289.68671,41.588928
"1981","CONFIRMED",0,0,0,0,0.577369336,132.425795,1.0852,296.55307,46.96629
"1982","CANDIDATE",0,0,0,0,186.65435483,187.3800339,10.51,285.74298,44.85783
"1983","CONFIRMED",0,0,0,0,12.720370263,178.528297,2.7306,286.6384,39.487881
"1984","CANDIDATE",0,0,0,0,86.59322294,201.0035479,7.98,285.74298,44.85783
"1985","CANDIDATE",0,0,0,0,11.96407399,133.15804,4.526,280.31488,43.98571
"1986","FALSE POSITIVE",0,0,1,0,2.493237866,132.63633,2.644,297.11157,47.534691
"1987","CONFIRMED",0,0,0,0,68.8861017,160.29958,5.925,283.8851,47.637218
"1988","CONFIRMED",0,0,0,0,9.99115241,134.39335,2.657,285.17334,48.770039
"1989","CANDIDATE",0,0,0,0,4.267961416,134.07063,1.3427,280.69046,43.919182
"1990","CONFIRMED",0,0,0,0,36.292017,132.17691,8.198,295.23926,42.726479
"1991","FALSE POSITIVE",0,1,0,0,0.925589891,169.69275,1.967,294.0318,42.468845
"1992","CONFIRMED",0,0,0,0,17.25121397,149.886479,2.0371,284.94098,46.56654
"1993","FALSE POSITIVE",1,0,1,0,1.867281146,132.07744,7.495,299.41333,40.428478
"1994","CANDIDATE",0,0,0,0,9.30991834,136.39785,3.455,291.60675,42.035919
"1995","CANDIDATE",0,0,0,0,18.1209388,134.17616,3.781,295.70517,39.75684
"1996","CONFIRMED",0,0,0,0,3.23941775,133.98383,2.569,282.95694,42.825619
"1997","CANDIDATE",0,0,0,0,3.98864999,134.8296,3.516,284.72894,46.206478
"1998","CANDIDATE",0,0,0,0,2.524017517,133.85946,1.1968,293.94116,41.5905
"1999","CANDIDATE",0,0,0,0,25.1123362,146.3464,7.922,285.36517,49.201561
"2000","CANDIDATE",0,0,0,0,2.121023807,170.85004,0.3673,285.36517,49.201561
"2001","CANDIDATE",0,0,0,0,33.18089453,136.482018,15.24,291.80984,45.435478
"2002","CANDIDATE",0,0,0,0,3.55557922,132.75203,3.24,294.99585,45.119579
"2003","CONFIRMED",0,0,0,0,31.2012202,140.07042,4.077,291.34259,38.363129
"2004","CONFIRMED",0,0,0,0,22.5968256,140.42654,6.179,286.02612,44.782871
"2005","CONFIRMED",0,0,0,0,45.3486381,142.25049,4.858,286.02612,44.782871
"2006","CANDIDATE",0,0,0,0,5.25419589,133.72952,2.9878,292.31512,40.838821
"2007","CANDIDATE",0,0,0,0,5.90608902,131.56096,2.409,288.20764,45.683479
"2008","CANDIDATE",0,0,0,0,13.81504449,181.12621,2.3244,284.9986,50.14679
"2009","CONFIRMED",0,0,0,0,12.4128518,140.35679,4.298,291.4743,44.68351
"2010","CANDIDATE",0,0,0,0,3.92453009,132.40179,3.691,292.6904,37.93457
"2011","CANDIDATE",0,0,0,0,11.60653061,134.41637,2.194,292.90161,38.297081
"2012","CONFIRMED",0,0,0,0,2.66831274,131.68823,2.4141,296.07568,45.62706
"2013","CONFIRMED",0,0,0,0,23.4772553,145.3641,6.735,288.09564,40.365971
"2014","CONFIRMED",0,0,0,0,66.5576728,181.3241,10.532,293.57394,45.384541
"2015","FALSE POSITIVE",0,0,1,0,2.01948607,132.9238,5.248,295.5582,50.828388
"2016","FALSE POSITIVE",0,0,1,1,3.04468229,132.464,5.951,293.67426,45.517239
"2017","FALSE POSITIVE",0,0,1,0,15.05028313,141.53522,1.848,291.13638,50.575939
"2018","CONFIRMED",0,0,0,0,2.455240626,170.821762,1.72722,292.87289,41.06427
"2019","CONFIRMED",0,0,0,0,9.08233411,139.65489,2.008,286.60416,42.440319
"2020","FALSE POSITIVE",0,0,1,0,0.790539912,131.87702,1.0567,282.40594,46.90448
"2021","FALSE POSITIVE",1,0,1,0,0.532086296,131.9134,4.023,292.48703,41.311119
"2022","CANDIDATE",0,0,0,0,47.7052566,146.3164,5.959,294.00543,46.310692
"2023","CONFIRMED",0,0,0,0,6.238535444,171.706325,3.5255,286.6384,39.487881
"2024","CONFIRMED",0,0,0,0,86.829519,189.26162,7.464,297.48669,46.996712
"2025","CONFIRMED",0,0,0,0,9.95667035,136.5827,3.534,283.2645,41.711449
"2026","CONFIRMED",0,0,0,0,10.41728722,137.45784,4.125,288.58835,42.605659
"2027","CONFIRMED",0,0,0,0,0.663085361,131.97961,1.1522,297.84149,46.967682
"2028","CONFIRMED",0,0,0,0,19.1187425,138.42824,6.805,295.59125,42.555241
"2029","FALSE POSITIVE",0,0,1,0,1.08749101,131.77034,1.6192,297.85938,40.326939
"2030","FALSE POSITIVE",0,0,1,0,1.183818383,131.88403,1.393,297.04852,46.867981
"2031","CONFIRMED",0,0,0,0,3.543919702,136.26075,1.8717,284.94098,46.56654
"2032","CANDIDATE",0,0,0,0,8.28157072,136.25775,3.1,296.603,44.14082
"2033","CANDIDATE",0,0,0,0,0.82628442,132.26993,0.9603,293.13705,42.350479
"2034","CANDIDATE",0,0,0,0,6.37705295,136.91384,1.949,281.59235,43.177879
"2035","CONFIRMED",0,0,0,0,8.83929462,135.54125,1.719,290.98923,50.30806
"2036","FALSE POSITIVE",0,1,1,0,0.631795416,132.53963,1.0703,290.84714,37.864052
"2037","CONFIRMED",0,0,0,0,7.56126152,135.6368,2.851,284.28714,42.35561
"2038","CONFIRMED",0,0,0,0,34.9897847,144.20912,4.208,293.51108,45.136589
"2039","CONFIRMED",0,0,0,0,7.05429483,136.18961,1.716,293.51108,45.136589
"2040","CANDIDATE",0,0,0,0,2.27050106,133.54216,1.903,298.41931,45.071442
"2041","CONFIRMED",0,0,0,0,26.7838935,140.75396,4.584,296.55005,49.102322
"2042","CONFIRMED",0,0,0,0,45.126216,165.42066,6.656,297.37509,46.662209
"2043","CONFIRMED",0,0,0,0,11.94019101,136.55603,2.866,287.52203,51.375858
"2044","FALSE POSITIVE",0,0,1,1,3.51295674,133.78198,3.06,295.96283,50.24025
"2045","CONFIRMED",0,0,0,0,6.73808701,133.32953,2.591,291.62878,41.208599
"2046","FALSE POSITIVE",0,0,1,0,7.57571414,138.2166,2.357,295.0174,40.728001
"2047","FALSE POSITIVE",0,1,1,0,4.76887671,132.09888,1.672,294.50977,40.726452
"2048","CANDIDATE",0,0,0,0,1.347512632,132.127858,1.9817,298.77756,44.119942
"2049","FALSE POSITIVE",0,0,1,1,0.512581697,132.80609,1.5789,295.46658,46.012402
"2050","FALSE POSITIVE",0,0,1,0,12.07760884,140.46287,2.233,288.77112,39.66798
"2051","CANDIDATE",0,0,0,0,18.55581565,132.07105,5.372,291.28772,50.909149
"2052","CANDIDATE",0,0,0,0,13.33094869,133.78632,1.426,281.26013,42.40329
"2053","FALSE POSITIVE",0,0,0,1,6.38315744,132.30539,1.7075,285.57492,49.960892
"2054","CONFIRMED",0,0,0,0,27.52194772,189.824523,4.047,287.85812,42.542629
"2055","CONFIRMED",0,0,0,0,16.1289679,143.75518,6.271,285.27643,39.446911
"2056","CONFIRMED",0,0,0,0,13.5631157,140.65364,5.438,297.33945,46.347252
"2057","CONFIRMED",0,0,0,0,16.2959916,133.90784,2.116,294.47833,46.945862
"2058","CONFIRMED",0,0,0,0,4.16056658,132.27418,2.61,284.90302,43.95396
"2059","FALSE POSITIVE",0,0,1,0,2.93101771,131.92959,2.231,283.02725,47.249882
"2060","CONFIRMED",0,0,0,0,39.79220077,175.250558,4.466,284.05954,44.518215
"2061","FALSE POSITIVE",0,1,1,1,16.2276756,136.62586,3.699,297.18564,46.825298
"2062","FALSE POSITIVE",0,0,1,0,1.595630597,136.13782,1.793,299.07828,46.78616
"2063","CANDIDATE",0,0,0,0,14.8200596,133.39933,3.902,294.39105,44.762959
"2064","CANDIDATE",0,0,0,0,20.49041,144.41979,4.369,296.18829,43.936852
"2065","FALSE POSITIVE",0,1,1,1,0.962827066,132.20517,4.48,297.68881,40.643661
"2066","CONFIRMED",0,0,0,0,8.679037,140.90423,2.864,288.77182,42.213219
"2067","CANDIDATE",0,0,0,0,11.1296971,138.57573,2.942,296.60141,44.32526
"2068","CANDIDATE",0,0,0,0,2.7296036,133.28661,2.721,293.98871,46.718021
"2069","CONFIRMED",0,0,0,0,3.11604194,133.84988,1.7763,295.35446,48.5154
"2070","CANDIDATE",0,0,0,0,12.7372371,136.0162,3.358,294.35092,50.081089
"2071","CANDIDATE",0,0,0,0,40.0306267,148.85882,4.815,295.84653,49.936131
"2072","CONFIRMED",0,0,0,0,0.679336747,132.856178,1.2188,283.92004,40.740131
"2073","FALSE POSITIVE",0,1,0,0,213.6103207,141.655562,10.7643,290.75183,49.972301
"2074","FALSE POSITIVE",0,1,0,0,170.8658492,299.660385,16.9895,281.05594,43.92374
"2075","FALSE POSITIVE",0,1,0,0,21.47642727,149.26156,5.5498,290.23032,37.777481
"2076","FALSE POSITIVE",0,0,0,0,17.5509742,133.9459,4.064,290.23032,37.777481
"2077","CONFIRMED",0,0,0,0,88.5122014,182.67266,6.8214,296.13281,48.977402
"2078","FALSE POSITIVE",0,0,1,0,10.21507506,133.64546,3.395,288.10608,38.659061
"2079","FALSE POSITIVE",0,0,0,0,8.3806973,134.7287,3.028,293.24487,45.298279
"2080","CONFIRMED",0,0,0,0,31.0572947,147.56275,3.401,295.62469,42.545898
"2081","CONFIRMED",0,0,0,0,15.1622287,144.474,7.332,294.33847,50.33654
"2082","CONFIRMED",0,0,0,0,10.04378351,353.61859,5.548,294.33847,50.33654
"2083","FALSE POSITIVE",0,0,1,0,7.10397925,136.33096,1.5398,297.90738,45.03231
"2084","CONFIRMED",0,0,0,0,4.5513988,133.05954,2.457,286.48364,46.752621
"2085","CONFIRMED",0,0,0,0,10.91274065,169.85247,2.1801,292.29459,40.591789
"2086","FALSE POSITIVE",0,0,1,0,12.2141545,141.3677,10.262,299.03641,40.583172
"2087","FALSE POSITIVE",0,1,1,0,3.732261,131.93795,2.054,291.35867,44.424252
"2088","CANDIDATE",0,0,0,0,3.03267135,134.0668,1.774,283.42911,47.59251
"2089","CONFIRMED",0,0,0,0,5.34182466,136.3186,3.577,288.66077,43.36808
"2090","CONFIRMED",0,0,0,0,2.131945045,133.65547,1.8061,290.17618,46.698341
"2091","CONFIRMED",0,0,0,0,12.9462567,139.4165,9.568,295.46234,40.77697
"2092","CANDIDATE",0,0,0,0,5.77957133,136.53014,2.5213,289.74277,50.787041
"2093","CANDIDATE",0,0,0,0,6.77367892,138.07568,3.579,296.00543,44.71851
"2094","CANDIDATE",0,0,0,0,5.22402436,132.85379,2.608,292.76175,45.727242
"2095","CANDIDATE",0,0,0,0,11.6601667,140.62189,5.882,286.22464,44.654469
"2096","FALSE POSITIVE",1,0,0,0,89.465468,170.8426,9.88,284.79694,45.099091
"2097","CONFIRMED",0,0,0,0,18.0161227,145.24169,4.016,292.86984,46.741859
"2098","FALSE POSITIVE",0,1,1,1,40.8777605,163.43477,9.745,292.35745,42.389149
"2099","CANDIDATE",0,0,0,0,6.80243431,132.40355,3.817,291.37408,40.263371
"2100","CONFIRMED",0,0,0,0,84.5733346,150.152,5.762,295.62927,44.69062
"2101","CONFIRMED",0,0,0,0,21.30181863,191.84136,3.8763,284.05954,44.518215
"2102","CONFIRMED",0,0,0,0,4.14789051,135.53291,3.829,297.90579,40.162861
"2103","CANDIDATE",0,0,0,0,15.92108138,147.0537,1.5443,284.71988,46.25079
"2104","CANDIDATE",0,0,0,0,19.0054098,144.15574,1.843,293.66885,46.37925
"2105","FALSE POSITIVE",0,0,1,0,1.96433113,131.65195,2.381,297.40906,39.490292
"2106","CANDIDATE",0,0,0,0,2.81043228,133.40821,3.874,295.45367,42.858799
"2107","CONFIRMED",0,0,0,0,0.968527683,131.50954,1.3672,289.88437,45.211498
"2108","FALSE POSITIVE",0,0,0,0,11.7489907,135.68045,4.043,293.50702,50.450119
"2109","CANDIDATE",0,0,0,0,175.603366,202.3721,9.543,287.75229,42.244781
"2110","CANDIDATE",0,1,0,0,3.849371737,157.526686,2.632,294.35654,38.94738
"2111","FALSE POSITIVE",0,1,0,0,0.366197145,133.55969,1.2335,296.9679,40.926769
"2112","CONFIRMED",0,0,0,0,4.164384505,171.087935,1.8464,298.25812,47.604939
"2113","CONFIRMED",0,0,0,0,2.10433534,133.31612,1.1168,285.92889,38.520981
"2114","CONFIRMED",0,0,0,0,28.8431751,143.82307,3.171,298.73523,40.76416
"2115","FALSE POSITIVE",0,1,0,0,1.378649746,169.780113,1.2232,285.18512,49.565369
"2116","FALSE POSITIVE",0,0,1,0,1.112207126,131.8505,1.35,291.5321,50.681599
"2117","CANDIDATE",0,0,0,0,64.034363,159.0432,9.174,284.11978,40.524281
"2118","FALSE POSITIVE",0,0,1,0,1.303576682,133.0758,1.021,293.62442,38.732479
"2119","FALSE POSITIVE",0,1,1,0,1.958577398,132.26115,2.388,284.14609,40.272331
"2120","CONFIRMED",0,0,0,0,5.19103699,135.21628,4.222,293.12738,42.320099
"2121","CONFIRMED",0,0,0,0,4.86638504,134.01501,2.296,282.99973,40.557449
"2122","FALSE POSITIVE",0,0,1,0,4.79176993,134.03502,4.52,290.23987,39.564529
"2123","CONFIRMED",0,0,0,0,25.1933989,146.4301,4.62,289.85889,48.693851
"2124","FALSE POSITIVE",0,0,0,1,0.759762021,131.79506,4.912,290.53607,40.705849
"2125","CANDIDATE",0,0,0,0,4.790912471,132.01539,0.5134,288.9039,39.154209
"2126","CONFIRMED",0,0,0,0,6.49441464,132.25189,2.344,284.58578,47.079529
"2127","CONFIRMED",0,0,0,0,2.576571021,172.126911,1.5997,292.29459,40.591789
"2128","CONFIRMED",0,0,0,0,28.4750006,154.5706,4.718,285.86929,42.728088
"2129","CONFIRMED",0,0,0,0,14.7966306,142.74484,5.613,281.83533,44.155918
"2130","CONFIRMED",0,0,0,0,11.25401871,136.8901,4.759,280.25839,43.835758
"2131","CONFIRMED",0,0,0,0,9.18244299,134.04601,4.318,290.99527,45.192211
"2132","CONFIRMED",0,0,0,0,14.6134781,140.41368,5.266,290.99527,45.192211
"2133","FALSE POSITIVE",1,0,1,1,119.682075,176.0877,31.28,291.20081,38.747849
"2134","CONFIRMED",0,0,0,0,42.9923284,162.50532,4.726,296.13281,48.977402
"2135","CONFIRMED",0,0,0,0,6.88341278,172.66227,2.0674,284.63519,40.71983
"2136","FALSE POSITIVE",0,1,0,0,4.593595496,134.88971,2.7468,297.46594,48.089329
"2137","CANDIDATE",0,0,0,0,197.5111484,272.3864,11.106,289.65125,43.824421
"2138","CONFIRMED",0,0,0,0,11.1726723,140.00764,6.106,289.65125,43.824421
"2139","CONFIRMED",0,0,0,0,2.53573284,133.01581,3.989,289.65125,43.824421
"2140","CONFIRMED",0,0,0,0,6.79164656,136.48519,3.343,287.79819,45.656712
"2141","CONFIRMED",0,0,0,0,11.8376933,142.21212,3.381,287.79819,45.656712
"2142","CONFIRMED",0,0,0,0,18.5525162,135.51322,4.385,294.57623,38.45697
"2143","CANDIDATE",0,0,0,0,47.3659328,175.0355,7.929,289.88446,41.906551
"2144","CONFIRMED",0,0,0,0,13.3669309,184.0734,3.733,284.05954,44.518215
"2145","FALSE POSITIVE",0,1,1,0,1.045492348,132.27517,2.933,289.0787,39.04034
"2146","CANDIDATE",0,0,0,0,4.86634094,353.34131,1.885,285.86929,42.728088
"2147","CANDIDATE",0,0,0,0,5.60402307,133.82508,1.0273,299.38159,45.592239
"2148","CONFIRMED",0,0,0,0,13.0313583,144.11544,4.521,299.16953,43.44109
"2149","CONFIRMED",0,0,0,0,40.9905002,132.4136,7.336,287.83847,43.153229
"2150","CANDIDATE",0,0,0,0,57.2932309,146.23112,4.878,285.29193,41.255692
"2151","CONFIRMED",0,0,0,0,8.00504749,138.71228,3.32,296.30197,50.672321
"2152","CONFIRMED",0,0,0,0,12.13070414,139.89855,3.843,296.30197,50.672321
"2153","CANDIDATE",0,0,0,0,29.2254372,143.98764,5.293,292.32419,43.033451
"2154","FALSE POSITIVE",0,0,0,1,1.33255087,132.059,3.565,294.53516,46.506149
"2155","FALSE POSITIVE",0,1,1,1,40.8792243,163.41583,7.005,292.36026,42.398022
"2156","CONFIRMED",0,0,0,0,18.8262877,134.70322,2.344,285.14264,49.800671
"2157","CANDIDATE",0,0,0,0,13.9034057,143.52317,3.408,299.29227,41.15308
"2158","CONFIRMED",0,0,0,0,3.41045981,131.58062,2.866,286.75278,49.064911
"2159","CONFIRMED",0,0,0,0,4.76702759,132.69368,2.013,297.46362,48.181412
"2160","CONFIRMED",0,0,0,0,13.62801048,135.45073,3.5374,284.6062,41.196381
"2161","CANDIDATE",0,0,0,0,53.3580444,138.38498,6.812,291.55051,50.825611
"2162","CONFIRMED",0,0,0,0,16.83203175,140.53041,4.031,294.00946,42.880772
"2163","FALSE POSITIVE",0,1,0,0,13.37499553,142.38153,1.639,283.1788,41.989922
"2164","FALSE POSITIVE",0,0,1,0,4.35370136,134.09426,1.913,295.26068,40.766392
"2165","FALSE POSITIVE",0,0,0,0,134.96694,205.9674,18.43,291.39886,38.228611
"2166","CANDIDATE",0,0,0,0,1.385787741,135.49119,1.6449,287.1427,43.616051
"2167","CANDIDATE",0,0,0,0,12.02295362,136.20687,1.2667,285.67377,45.639858
"2168","CONFIRMED",0,0,0,0,16.79716262,134.0417,3.83,301.72076,44.41206
"2169","CONFIRMED",0,0,0,0,18.59611518,141.26331,2.3052,292.29459,40.591789
"2170","CONFIRMED",0,0,0,0,5.77440326,132.96695,1.768,298.25812,47.604939
"2171","FALSE POSITIVE",0,0,1,0,2.622134451,131.87323,4.735,292.99469,43.180672
"2172","CONFIRMED",0,0,0,0,11.47685263,139.63194,2.756,289.13467,47.062988
"2173","CANDIDATE",0,0,0,0,73.711039,202.7848,10.062,291.45755,37.742935
"2174","CANDIDATE",0,0,0,0,14.43348326,143.60783,2.663,290.82437,45.355019
"2175","FALSE POSITIVE",0,1,0,0,40.0088894,141.74475,3.616,295.06583,46.466389
"2176","CANDIDATE",0,0,0,0,6.35705314,135.47756,1.324,294.18561,38.108669
"2177","FALSE POSITIVE",0,0,1,1,6.58738839,133.35768,4.758,291.17999,39.10508
"2178","FALSE POSITIVE",0,1,1,0,0.759706632,131.7692,1.0896,284.03293,42.168709
"2179","CONFIRMED",0,0,0,0,4.37033233,131.92696,2.845,287.40533,45.918011
"2180","CANDIDATE",0,0,0,0,1.530515205,131.867506,0.5945,294.46848,44.75396
"2181","FALSE POSITIVE",0,1,0,1,1.08070294,131.86686,3.363,291.28632,49.24308
"2182","FALSE POSITIVE",0,0,0,1,4.74254518,133.13916,1.023,286.50739,41.922131
"2183","FALSE POSITIVE",0,1,1,0,18.13559979,138.31557,2.019,287.76083,40.742771
"2184","CONFIRMED",0,0,0,0,51.20690303,195.7303,8.99,284.05954,44.518215
"2185","CONFIRMED",0,0,0,0,3.70429015,132.21478,3.37,282.30121,46.516201
"2186","CONFIRMED",0,0,0,0,37.3331165,162.90453,7.643,287.80557,45.340549
"2187","CANDIDATE",0,0,0,0,17.6997392,140.94958,2.76,295.10391,39.268749
"2188","CANDIDATE",0,0,0,0,7.9709719,134.0507,1.2893,288.02969,40.344151
"2189","CONFIRMED",0,0,0,0,6.03355539,137.121,10.049,286.71564,48.645279
"2190","CONFIRMED",0,0,0,0,3.02558494,134.36744,3.0008,286.3443,37.411968
"2191","FALSE POSITIVE",0,0,1,1,0.933746783,131.51962,4.255,292.84448,47.550419
"2192","FALSE POSITIVE",0,0,1,0,6.09740316,133.32402,4.635,299.54865,41.241371
"2193","CANDIDATE",0,0,0,0,0.754457729,134.983522,0.5891,290.68469,40.255451
"2194","CONFIRMED",0,0,0,0,2.7612237,131.6081,3.681,285.7135,41.605885
"2195","FALSE POSITIVE",0,0,1,1,5.59727625,131.86798,1.659,295.43375,42.16766
"2196","FALSE POSITIVE",0,0,1,0,62.6825769,182.22959,2.327,289.37381,50.934341
"2197","FALSE POSITIVE",0,1,1,0,50.5715805,161.11366,3.726,282.0174,44.38578
"2198","CANDIDATE",0,0,0,0,16.2707207,145.097,5.707,294.94009,39.232571
"2199","CONFIRMED",0,0,0,0,2.032319072,132.32157,1.6762,289.18668,50.937561
"2200","FALSE POSITIVE",0,1,0,0,4.100870416,168.1460533,8.15361,287.16486,39.376942
"2201","CONFIRMED",0,0,0,0,4.35407371,132.85695,2.427,290.74432,43.26078
"2202","CONFIRMED",0,0,0,0,11.32269749,136.05511,3.517,287.65741,48.982159
"2203","CONFIRMED",0,0,0,0,13.71218522,135.51875,2.437,294.53354,46.618271
"2204","CANDIDATE",0,0,0,0,12.14684625,131.55623,6.197,298.9917,40.142422
"2205","CONFIRMED",0,0,0,0,7.46718958,136.39348,3.633,288.0593,51.35445
"2206","CANDIDATE",0,0,0,0,5.42204257,133.46021,2.952,286.3443,37.411968
"2207","CANDIDATE",0,0,0,0,48.8882668,153.8341,6.468,284.74792,46.373619
"2208","CONFIRMED",0,0,0,0,51.1319346,137.1568,6.019,285.21985,38.805882
"2209","FALSE POSITIVE",0,0,0,0,133.516435,134.8898,2.196,292.02341,48.226959
"2210","CANDIDATE",0,0,0,0,39.8312536,155.6409,2.442,286.28595,37.387058
"2211","CONFIRMED",0,0,0,0,9.549277089,175.757183,1.5832,284.92184,45.972401
"2212","CANDIDATE",0,0,0,0,24.1073172,145.9415,10.465,292.09332,37.61348
"2213","CANDIDATE",0,0,0,0,17.60461401,170.4984,3.716,290.40149,48.82259
"2214","FALSE POSITIVE",0,0,1,0,1.228721184,133.49967,1.041,291.85318,45.11092
"2215","CANDIDATE",0,0,0,0,51.5738653,158.06744,2.784,292.70343,46.415871
"2216","CONFIRMED",0,0,0,0,4.69505576,133.93643,3.058,290.68524,43.859638
"2217","FALSE POSITIVE",0,1,1,1,0.569115976,132.01945,2.028,290.65125,41.234505
"2218","CONFIRMED",0,0,0,0,7.258450123,138.344691,5.7297,290.63651,38.707668
"2219","FALSE POSITIVE",0,0,1,1,6.0959841,135.0254,10.39,296.1181,50.51659
"2220","CONFIRMED",0,0,0,0,22.9221181,133.66805,8.2,291.57898,44.531712
"2221","CONFIRMED",0,0,0,0,16.10474503,135.01186,5.712,297.21579,47.378521
"2222","CONFIRMED",0,0,0,0,7.42697378,133.099,3.206,297.07037,42.977741
"2223","FALSE POSITIVE",0,0,1,0,0.874629873,132.25706,1.782,290.30295,46.79081
"2224","FALSE POSITIVE",0,1,1,0,5.46091846,131.66849,1.781,295.78381,43.1824
"2225","CONFIRMED",0,0,0,0,3.17323012,133.69979,1.9094,284.82803,44.60873
"2226","CONFIRMED",0,0,0,0,13.2970695,140.94606,3.283,284.82803,44.60873
"2227","CONFIRMED",0,0,0,0,5.398752862,173.858666,3.4303,291.03232,49.040272
"2228","FALSE POSITIVE",0,0,1,1,5.26648126,131.6902,1.964,293.96689,42.841888
"2229","FALSE POSITIVE",0,0,1,0,2.67596808,133.70492,2.021,294.0704,38.181702
"2230","CONFIRMED",0,0,0,0,7.41683033,137.96389,7.274,290.62183,51.057301
"2231","CANDIDATE",0,0,0,0,0.727331746,132.37007,0.8323,283.40195,41.516331
"2232","CANDIDATE",0,0,0,0,1.302017467,131.93696,1.3692,295.90921,51.347939
"2233","CONFIRMED",0,0,0,0,8.63050092,139.57438,3.144,289.37704,40.00116
"2234","FALSE POSITIVE",0,0,1,0,12.49117388,136.31491,2.848,287.13828,41.77771
"2235","CONFIRMED",0,0,0,0,3.27645723,131.97924,2.219,284.90573,43.949162
"2236","CANDIDATE",0,0,0,0,16.0573291,132.39054,3.546,296.75339,49.378109
"2237","FALSE POSITIVE",0,0,1,0,8.44326557,136.26748,3.353,284.28259,46.991638
"2238","CANDIDATE",0,0,0,0,4.60300256,133.22313,2.6848,294.6647,39.783829
"2239","FALSE POSITIVE",0,0,1,0,16.9329284,132.15407,1.218,290.06293,39.922272
"2240","CONFIRMED",0,0,0,0,12.00089667,142.04182,3.266,285.82233,45.711891
"2241","CANDIDATE",0,0,0,0,1.169010526,131.738567,1.1717,289.93927,41.502659
"2242","CONFIRMED",0,0,0,0,1.916940872,132.46734,1.4243,294.88965,49.379768
"2243","CANDIDATE",0,0,0,0,5.05661302,134.39648,3.926,294.22446,50.075588
"2244","CANDIDATE",0,0,0,0,131.187921,172.3923,6.905,298.59482,41.43594
"2245","FALSE POSITIVE",0,0,1,1,2.17489806,134.11887,4.599,297.78647,45.41748
"2246","CANDIDATE",0,0,0,0,25.8859397,157.04329,4.548,287.70688,40.685242
"2247","CONFIRMED",0,0,0,0,28.6253502,158.11827,4.551,285.80322,44.873428
"2248","CONFIRMED",0,0,0,0,6.98141327,132.7883,6.527,284.59372,46.44978
"2249","FALSE POSITIVE",0,0,1,0,1.319677953,132.06143,1.978,298.34653,40.13979
"2250","CANDIDATE",0,0,0,0,8.94337724,137.30234,2.469,296.45575,39.598591
"2251","CANDIDATE",0,0,0,0,0.827151296,132.07927,1.385,288.18198,46.246181
"2252","CONFIRMED",0,0,0,0,12.282998287,170.39809,2.7096,284.94098,46.56654
"2253","CANDIDATE",0,0,0,0,6.383159135,170.604622,1.7504,285.57434,49.962269
"2254","CONFIRMED",0,0,0,0,5.57654782,136.42668,3.673,290.02591,48.335949
"2255","CONFIRMED",0,0,0,0,115.6863392,246.98666,4.65,291.2681,44.48819
"2256","CONFIRMED",0,0,0,0,3.81371423,132.57465,1.973,291.39786,45.588558
"2257","CANDIDATE",0,0,0,0,38.0970717,140.00353,4.307,294.36609,49.915058
"2258","CANDIDATE",0,0,0,0,11.6191707,142.12335,1.819,299.06168,43.720329
"2259","FALSE POSITIVE",0,1,1,1,2.637574744,134.212775,5.4573,293.6701,46.29567
"2260","CANDIDATE",0,0,0,0,38.2292037,166.01191,3.893,290.83627,47.444939
"2261","CONFIRMED",0,0,0,0,16.3012727,133.79446,3.974,285.29575,44.55275
"2262","CONFIRMED",0,0,0,0,13.32354078,134.03671,3.873,286.62576,37.5373
"2263","CONFIRMED",0,0,0,0,2.607545159,131.83453,1.3916,287.79385,45.98024
"2264","CONFIRMED",0,0,0,0,3.24417541,132.94014,1.992,291.95999,44.900021
